regex,rat,redos,rescue,revealer,saferegex,k
"^([1-9]+\d{0,2},(\d{3},)*\d{3}(\.\d{1,2})?|[1-9]+\d*(\.\d{1,2})?)$",0,1,0,0,0,1
"^([1-9]\d*|0)(([.,]\d*[1-9])?)$",0,0,0,0,1,1
"^([1-9]{1}(([0-9])?){2})+(,[0-9]{1}[0-9]{2})*$",0,0,1,1,1,3
"^([1-9]{1}[0-9]{0,7})+((,[1-9]{1}[0-9]{0,7}){0,1})+$",0,0,1,1,0,2
"^([1-9]{1}[0-9]{3}[,]?)*([1-9]{1}[0-9]{3})$",0,0,0,0,1,1
"^([1-9]{1}[\d]{0,2}(\,[\d]{3})*(\.[\d]{0,2})?|[1-9]{1}[\d]{0,}(\.[\d]{0,2})?|0(\.[\d]{0,2})?|(\.[\d]{1,2})?)$",0,0,0,0,1,1
"^([1-9]{1}[\d]{0,2}(\.[\d]{3})*(\,[\d]{0,2})?|[1-9]{1}[\d]{0,}(\,[\d]{0,2})?|0(\,[\d]{0,2})?|(\,[\d]{1,2})?)$",0,0,0,0,1,1
^([9]{1})+(6|3|2|1{1})+([0-9]{7})$,0,0,0,0,1,1
"^([A-Z0-9?.+-])+([,]([A-Z0-9?.+-])+)*$",0,0,0,0,1,1
^([A-Z]+[a-zA-Z]*)(\s|\-)?([A-Z]+[a-zA-Z]*)?(\s|\-)?([A-Z]+[a-zA-Z]*)?$,0,1,1,1,0,3
^([A-Z]+\s*[A-Z]+)$,0,1,0,0,0,1
"^([A-Z]{0,3})?[ ]?([0-9]{1,3},([0-9]{3},)*[0-9]{3}|[0-9]+)(.[0-9][0-9])?$",0,0,0,0,1,1
"^([A-Z]{0,3}?[0-9]{9}($[0-9]{0}|[A-Z]{1}))",0,0,0,0,1,1
"^([A-Z]{1,}[a-z]{1,}[A-Z]{0,}[a-z]{0,}[A-Z]{0,}[a-z]{0,}[A-Z]{0,}[a-z]{0,}[A-Z]{0,}[a-z]{0,}[A-Z]{0,}[a-z]{0,}[A-Z]{0,}[a-z]{0,}[A-Z]{0,}[a-z]{0,}[A-Z]{0,}[a-z]{0,}[A-Z]{0,}[a-z]{0,}[A-Z]{0,}[a-z]{0,}[A-Z]{0,}[a-z]{0,})$",0,1,1,1,0,3
"^([A-Z]{3,20}\s?[A-Z]{2}[0-9]{1,3}-([A-Z]{3}|[A-Z]{1}[0-9]{2}))|([A-Z]{1,20}\s[A-Z]{1,2}[0-9]{1,4}-[A-Z]{1,3})|([\d,\w,\s]{1,20}\s[A-Z]{3}-[0-9]{1,3})|([A-Z]{1,20}\s?[\d,\w,\s]{1,20})$",0,1,1,1,0,3
^([A-Z]|[a-z]|[0-9])(([A-Z])*(([a-z])*([0-9])*(%)*(&)*()*(\+)*(-)*(@)*(_)*(\.)*)|(\ )[^  ])+$,0,0,1,1,0,2
^([A-Z]|[a-z]|[0-9])([A-Z]|[a-z]|[0-9]|([A-Z]|[a-z]|[0-9]|(%|&||\+|\-|@|_|\.|\ )[^%&\+\-@_\.\ ]|\.$|([%&\+\-@_\.]\ [^\ ]|\ [%&\+\-@_\.][^%&\+\-@_\.])))+$,0,0,1,0,0,1
"^([A-Za-z0-9]\s?)+([,]\s?([A-Za-z0-9]\s?)+)*$",0,0,0,0,1,1
^([A-Za-z\-]+)\s+(\w+)\s+([A-Za-z0-9_\-\.]+)\s+([A-Za-z0-9_\-\.]+)\s+(\d+)\s+(.{3} [0-9 ]{2} ([0-9][0-9]:[0-9][0-9]| [0-9]{4}))\s+(.+)$,0,1,0,0,0,1
^([A-Za-z]|[A-Za-z][0-9]*|[0-9]*[A-Za-z])+$,1,0,1,1,0,3
"^([EV])?\d{3,3}(\.\d{1,2})?(, *([EV])?\d{3,3}(\.\d{1,2})?)*$",0,0,0,0,1,1
^([GB])*(([1-9]\d{8})|([1-9]\d{11}))$,0,0,0,0,1,1
"^([\!#\$%&\*\+/\=?\^`\{\|\}~a-zA-Z0-9_-]+[\.]?)+[\!#\$%&\*\+/\=?\^`\{\|\}~a-zA-Z0-9_-]+@{1}((([0-9A-Za-z_-]+)([\.]{1}[0-9A-Za-z_-]+)*\.{1}([A-Za-z]){1,6})|(([0-9]{1,3}[\.]{1}){3}([0-9]{1,3}){1}))$",0,0,1,1,0,2
"^([\!#\$%&\*\+\/\=?\^`\{\|\}~a-zA-Z0-9_-]+[\.]?)+[\!#\$%&\*\+\/\=?\^`\{\|\}~a-zA-Z0-9_-]+@{1}((([0-9A-Za-z_-]+)([\.]{1}[0-9A-Za-z_-]+)*\.{1}([A-Za-z]){1,6})|(([0-9]{1,3}[\.]{1}){3}([0-9]{1,3}){1}))$",0,1,0,0,0,1
^([\d]*[1-9]+[\d]*)$,0,1,1,1,0,3
^([\u00c0-\u01ffa-zA-Z\-]+[ ]?[\u00c0-\u01ffa-zA-Z\-]*)+$,0,1,1,1,0,3
^([\w-]+\.)*?[\w-]+@[\w-]+\.([\w-]+\.)*?[\w]+$,0,0,0,0,1,1
^([\w\s\W]+[\w\W]?)\s([\d\-\\\\/\w]*)?,0,0,0,0,1,1
"^([\w]+@([\w]+\.)+[a-zA-Z]{2,9}(\s*;\s*[\w]+@([\w]+\.)+[a-zA-Z]{2,9})*)$",0,0,0,0,1,1
^([^ \x21-\x26\x28-\x2C\x2E-\x40\x5B-\x60\x7B-\xAC\xAE-\xBF\xF7\xFE]+)$,0,0,0,0,1,1
^([^:])+\\\\.([^:])+$,0,1,0,0,0,1
^([^S]|S[^E]|SE[^P]).*,0,0,0,0,1,1
^([^\.]+).([^\.]+).([^\.]+).([^\.]+)$,0,1,1,1,0,3
"^([a-z0-9,!#\$%&\*\+/=\?\^_`\{\|}~-]+(\.[a-z0-9,!#\$%&\*\+/=\?\^_`\{\|}~-]+)*@[a-z0-9-]+(\.[a-z0-9-]+)*\.([a-z]{2,})){1}(;[a-z0-9,!#\$%&\*\+/=\?\^_`\{\|}~-]+(\.[a-z0-9,!#\$%&\*\+/=\?\^_`\{\|}~-]+)*@[a-z0-9-]+(\.[a-z0-9-]+)*\.([a-z]{2,}))*$",0,0,0,0,1,1
"^([a-z0-9]+([\-a-z0-9]*[a-z0-9]+)?\.){0,}([a-z0-9]+([\-a-z0-9]*[a-z0-9]+)?){1,63}(\.[a-z0-9]{2,7})+$",0,1,1,1,1,4
^([a-zA-Z -]+)$,0,0,0,0,1,1
"^([a-zA-Z,#/ \.\(\)\-\+\*]*[0-9]){7}[0-9a-zA-Z,#/ \.\(\)\-\+\*]*$",0,0,0,0,1,1
"^([a-zA-Z,#/ \.\(\)\-\+\*]*[2-9])([a-zA-Z,#/ \.\(\)\-\+\*]*[0-9]){2}([a-zA-Z,#/ \.\(\)\-\+\*]*[2-9])([a-zA-Z,#/ \.\(\)\-\+\*]*[0-9]){6}[0-9a-zA-Z,#/ \.\(\)\-\+\*]*$",0,0,0,0,1,1
"^([a-zA-Z0-9]([a-zA-Z0-9\-]{0,61}[a-zA-Z0-9])?\.)*[a-zA-Z0-9]([a-zA-Z0-9\-]{0,61}[a-zA-Z0-9])?$",0,0,0,0,1,1
"^([a-zA-Z0-9])(([\-.]|[_]+)?([a-zA-Z0-9]+))*(@){1}([a-z0-9]|([a-z0-9][\-]))+[.]{1}(([a-z]{2,3})|([a-z]{2,3}[.]{1}[a-z]{2,3}))$",0,1,0,0,0,1
"^([a-zA-Z0-9])(([\-.]|[_]+)?([a-zA-Z0-9]+))*(@){1}[a-z0-9]+[.]{1}(([a-z]{2,3})|([a-z]{2,3}[.]{1}[a-z]{2,3}))$",0,1,0,0,0,1
"^([a-zA-Z0-9]+)([\._-]?[a-zA-Z0-9]+)*@([a-zA-Z0-9]+)([\._-]?[a-zA-Z0-9]+)*([\.]{1}[a-zA-Z0-9]{2,})+$",0,1,1,1,0,3
"^([a-zA-Z0-9]+[._-])*[a-zA-Z0-9]+@(([a-zA-Z0-9]+|([a-zA-Z0-9]+[.-])+)[a-zA-Z0-9]+\.[a-zA-Z]{2,4}|([a-zA-Z]\.com))$",0,1,0,0,0,1
"^([a-zA-Z0-9]+[a-zA-Z0-9._%-]*@(?:[a-zA-Z0-9-]+\.)+[a-zA-Z]{2,4})$",0,1,0,0,0,1
"^([a-zA-Z0-9][a-zA-Z0-9_]*(\.{0,1})?[a-zA-Z0-9\-_]+)*(\.{0,1})@((\[[0-9]{1,3}\.[0-9]{1,3}\.[0-9]{1,3}\.)|([a-zA-Z0-9\-]+(\.([a-zA-Z]{2,10}))(\.([a-zA-Z]{2,10}))?(\.([a-zA-Z]{2,10}))?))[\s]*$",1,1,1,1,0,4
^([a-zA-Z1-9]*)\.(((a|A)(s|S)(p|P)(x|X))|((h|H)(T|t)(m|M)(l|L))|((h|H)(t|T)(M|m))|((a|A)(s|S)(p|P))),0,0,0,0,1,1
^([a-zA-Z](?:(?:(?:\w[\.\_]?)*)\w)+)([a-zA-Z0-9])$,1,1,1,1,0,4
^([a-zA-Z])[a-zA-Z_-]*[\w_-]*[\S]$|^([a-zA-Z])[0-9_-]*[\S]$|^[a-zA-Z]*[\S]$,0,1,0,0,0,1
^([a-zA-Z]+(.)?[\s]*)$,0,0,0,0,1,1
"^([a-zA-Z]+)://([a-zA-Z0-9_\-]+)((\.[a-zA-Z0-9_\-]+|[0-9]{1,3})+)\.([a-zA-Z]{2,6}|[0-9]{1,3})((:[0-9]+)?)((/[a-zA-Z0-9_\-,.;=%]*)*)((\?[a-zA-Z0-9_\-,.;=&%]*)?)$",1,0,1,1,0,3
^([a-zA-Z]+)[0-9]*\.*[a-zA-Z0-9]+$|^[a-zA-Z]+[0-9]*$,0,1,0,0,1,2
"^([a-zA-Z]+[\\,\.\-]?[a-zA-Z ]*)+[ ]([a-zA-Z]+[\\,\.\-]?[a-zA-Z ]+)+$",1,1,1,1,0,4
^([a-zA-Z].*|[1-9].*)\.(((j|J)(p|P)(g|G))|((g|G)(i|I)(f|F)))$,0,0,0,0,1,1
^([a-zA-Z][a-zA-Z\&amp;\-\.\\s]*|)$,0,0,0,0,1,1
^([a-zA-Z]\:) (\\\\{1}| ((\\\\{1}) [^\\\\] ([^/:*?<>|]*(?<![ ])))+)$,0,0,1,0,0,1
^([a-zA-Z]\:) (\\\\{1}| ((\\\\{1}) [^\\\\] ([^\/:*?<>|]*(?<![ ])))+)$,0,1,0,0,0,1
^([a-zA-Z]\:|\\\\)\\\\([^\\\\]+\\\\)*[^/:*?<>|]+\.htm(l)?$,0,0,0,0,1,1
^([a-zA-Z]\:|\\\\\\\\[^\/\\\\:*?<>|]+\\\\[^\/\\\\:*?<>|]+)(\\\\[^\/\\\\:*?<>|]+)+(\.[^\/\\\\:*?<>|]+)$,0,1,0,0,0,1
^([a-zA-z]:((\\\\([-*\.*\w+\s+\d+]+)|(\w+)\\\\)+)(\w+.zip)|(\w+.ZIP))$,1,1,0,0,0,2
^([a-z]+?\.[a-z]+)+\%$,1,0,1,1,0,3
"^([a-z]{2,3}(\.[a-zA-Z][a-zA-Z_$0-9]*)*)\.([A-Z][a-zA-Z_$0-9]*)$",0,0,0,0,1,1
"^(\$)?(([1-9]\d{0,2}(\,\d{3})*)|([1-9]\d*)|(0))(\.\d{2})?$",0,0,0,0,1,1
"^(\$)?((\d+)|(\d{1,3})(\,\d{3})*)(\.\d{2,})?$",0,0,0,0,1,1
"^(\$)?((\d{1,5})|(\d{1,3})(\,\d{3})*)(\.\d{1,2})?$",0,0,0,0,1,1
"^(\$)?(\s)?(\-)?((\d+)|(\d{1,3})(\,\d{3})*)(\.\d{2,})?$",0,0,0,0,1,1
"^(\$\ |\$)?((0|00|[1-9]\d*|([1-9]\d{0,2}(\,\d{3})*))(\.\d{1,4})?|(\.\d{1,4}))$",0,0,0,0,1,1
"^(\$|)([1-9]+\d{0,2}(\,\d{3})*|([1-9]+\d*))(\.\d{2})?$",0,1,0,0,0,1
"^(\$|)([1-9]\d{0,2}(\,\d{3})*|([1-9]\d*))(\.\d{2})?$",0,0,0,0,1,1
"^(\$|R\$|\-\$|\-R\$|\$\-|R\$\-|-)?([0-9]{1}[0-9]{0,2}(\.[0-9]{3})*(\,[0-9]{0,2})?|[1-9]{1}[0-9]{0,}(\,[0-9]{0,2})?|0(\,[0-9]{0,2})?|(\,[0-9]{1,2})?)$",0,0,0,0,1,1
^(\(?\+?[0-9]*\)?)?[0-9_\- \(\)]*$,0,1,0,0,0,1
^(\+27|27|0)[0-9]{2}( |-)?[0-9]{3}( |-)?[0-9]{4}( |-)?(x[0-9]+)?(ext[0-9]+)?,0,0,0,0,1,1
^(\+48\s*)?\d{2}\s*\d{3}(\s*|\-)\d{2}(\s*|\-)\d{2}$,0,0,0,0,1,1
^(\+48\s+)?\d{3}(\s*|\-)\d{3}(\s*|\-)\d{3}$,0,0,0,0,1,1
"^(\+[0-9]{2,}[0-9]{4,}[0-9]*)(x?[0-9]{1,})?$",0,1,1,1,1,4
^(\+[1-9][0-9]*(\([0-9]*\)|-[0-9]*-))?[0]?[1-9][0-9\- ]*$,0,0,0,0,1,1
"^(\+\d{2}[ \-]{0,1}){0,1}(((\({0,1}[ \-]{0,1})0{0,1}\){0,1}[2|3|7|8]{1}\){0,1}[ \-]*(\d{4}[ \-]{0,1}\d{4}))|(1[ \-]{0,1}(300|800|900|902)[ \-]{0,1}((\d{6})|(\d{3}[ \-]{0,1}\d{3})))|(13[ \-]{0,1}([\d \-]{5})|((\({0,1}[ \-]{0,1})0{0,1}\){0,1}4{1}[\d \-]{8,10})))$",0,0,0,0,1,1
^(\-)?\d*(\.\d+)?$,0,0,0,0,1,1
^(\S+\.{1})(\S+\.{1})*([^\s\.]+\s*)$,1,1,1,1,1,5
^(\[a-zA-Z \]+)$,0,0,0,0,1,1
"^(\d)?(\d|,)*\.?\d{1,2}$",0,0,0,0,1,1
"^(\d)?[ ]*[\(\.\-]?(\d{3})[\)\.\-]?[ ]*(\d{3})[\.\- ]?(\d{4})[ ]*(x|ext\.?)?[ ]*(\d{1,7})?$",0,1,0,0,0,1
^(\d*\s*\-?\s*\d*)$,0,1,0,0,0,1
"^(\d+(,\d+)*)+$",1,1,1,1,0,4
"^(\d+|(\d*\.{1}\d{1,2}){1})$",0,0,0,0,1,1
^(\d?)*(\.\d{1}|\.\d{2})?$,0,0,0,0,1,1
"^(\d\{1.3}(\.\d{3})*|(\d+))(\,\d{1})|(\d\{1.3}(\.\d{3})*|(\d+))(\,\d{2})?$",0,1,0,0,0,1
"^(\d{1,3}(\d{3})*\d{3}(\.\d{1,3})?|\d{1,3}(\.\d{3})?)$",0,0,0,0,1,1
"^(\d{1,3},)?(\d{3},)+\d{3}(\.\d*)?$|^(\d*)(\.\d*)?$",0,0,0,0,1,1
^(\d{1}|\d{2}|\d{3})(\.\d{3})*?$,0,0,0,0,1,1
^(\d{2}-\d{2})*$,0,0,0,0,1,1
^(\d{3}-\d{3}-\d{4})*$,0,0,0,0,1,1
^(\d{4}((-)?(0[1-9]|1[0-2])((-)?(0[1-9]|[1-2][0-9]|3[0-1])(T(24:00(:00(\.[0]+)?)?|(([0-1][0-9]|2[0-3])(:)[0-5][0-9])((:)[0-5][0-9](\.[\d]+)?)?)((\+|-)(14:00|(0[0-9]|1[0-3])(:)[0-5][0-9])|Z))?)?)?)$,0,0,0,0,1,1
"^(\d{4},?)+$",0,0,0,0,1,1
^(\d{5}-\d{2}-\d{7})*$,0,0,0,0,1,1
"^(\d|-)?(\d|,)*\.?\d*$",0,0,0,0,1,1
^(\w(([.-])*)(\s)?)+$,0,0,0,0,1,1
"^(\w+([_.]{1}\w+)*@\w+([_.]{1}\w+)*\.[A-Za-z]{2,3}[;]?)*$",1,0,1,1,1,4
^(\w+)s?[:]\/\/(\w+)?[.]?(\w+)[.](\w+)$,0,1,0,0,0,1
^(\w+)s?\://(\w+)?(\.)?(\w+)?\.(\w+)$,0,0,1,0,0,1
^(\w+)s?\:\/\/(\w+)?(\.)?(\w+)?\.(\w+)$,0,1,0,0,0,1
"^(\w+=[^\s,=]+,)*(\w+=[^\s,=]+,?)?$",0,0,0,0,1,1
^(\{|\[|\().+(\}|\]|\)).+$,0,1,0,0,0,1
"^(^(100{1,1}$)|^(100{1,1}\.[0]+?$))|(^([0]*\d{0,2}$)|^([0]*\d{0,2}\.(([0][1-9]{1,1}[0]*)|([1-9]{1,1}[0]*)|([0]*)|([1-9]{1,2}[0]*)))$)$",0,0,0,0,1,1
"^(^[0-9]*(^[0-9]*[\.][0-9]+){0,1}$)",0,0,0,0,1,1
^(a-z|A-Z|0-9)*[^#$%^&*()]*$,0,0,0,0,1,1
"^(ftp|https?)://([^:]+:[^@]*@)?([a-zA-Z0-9][-_a-zA-Z0-9]*\.)*([a-zA-Z0-9][-_a-zA-Z0-9]*){1}(:[0-9]+)?/?(((/|\[|\]|-|~|_|\.|:|[a-zA-Z0-9]|%[0-9a-fA-F]{2})*)\?((/|\[|\]|-|~|_|\.|,|:|=||\{|\}|[a-zA-Z0-9]|%[0-9a-fA-F]{2})*\&?)*)?(#([-_.a-zA-Z0-9]|%[a-fA-F0-9]{2})*)?$",0,0,1,1,1,3
"^(ftp|https?):\/\/([^:]+:[^@]*@)?([a-zA-Z0-9][-_a-zA-Z0-9]*\.)*([a-zA-Z0-9][-_a-zA-Z0-9]*){1}(:[0-9]+)?\/?(((\/|\[|\]|-|~|_|\.|:|[a-zA-Z0-9]|%[0-9a-fA-F]{2})*)\?((\/|\[|\]|-|~|_|\.|,|:|=||\{|\}|[a-zA-Z0-9]|%[0-9a-fA-F]{2})*\&?)*)?(#([-_.a-zA-Z0-9]|%[a-fA-F0-9]{2})*)?$",0,1,0,0,0,1
"^(http(s?)://)(www.)?(\w|-)+(\.(\w|-)+)*((\.[a-zA-Z]{2,3})|\.(aero|coop|info|museum|name))+(/)?$",0,0,0,0,1,1
"^(http(s?)\://)*[0-9a-zA-Z]([-.\w]*[0-9a-zA-Z])*(:(0-9)*)*(/?)([a-zA-Z0-9\-\.\?\,\/\\\\\+&%\$#_]*)?$",1,0,1,1,1,4
"^(http(s?)\:\/\/)*[0-9a-zA-Z]([-.\w]*[0-9a-zA-Z])*(:(0-9)*)*(\/?)([a-zA-Z0-9\-\.\?\,\/\\\\\+&%\$#_]*)?$",0,1,0,0,0,1
^(http://)?(www\.)?youtu(be)?\.([a-z])+/(watch(.*?)(\?|\&)v=)?(.*?)(&(.)*)?$,0,0,0,0,1,1
^(http:\/\/)?(www\.)?youtu(be)?\.([a-z])+\/(watch(.*?)(\?|\&)v=)?(.*?)(&(.)*)?$,0,1,0,0,0,1
"^(http\://){1}(((www\.){1}([a-zA-Z0-9\-]*\.){1,}){1}|([a-zA-Z0-9\-]*\.){1,10}){1}([a-zA-Z]{2,6}\.){1}([a-zA-Z0-9\-\._\?\,\/\\\\\+&%\$#\=~])*",0,0,0,0,1,1
"^(http\:\/\/){1}(((www\.){1}([a-zA-Z0-9\-]*\.){1,}){1}|([a-zA-Z0-9\-]*\.){1,10}){1}([a-zA-Z]{2,6}\.){1}([a-zA-Z0-9\-\._\?\,\/\\\\\+&%\$#\=~])*",0,1,0,0,0,1
"^(http\:\/\/[a-zA-Z0-9\-\.]+\.[a-zA-Z]{2,3}(?:\/\S*)?(?:[a-zA-Z0-9_])+\.(?:[a-zA-Z])+)$",0,1,0,0,0,1
"^(http\:\/\/[a-zA-Z0-9\-\.]+\.[a-zA-Z]{2,3}(?:\/\S*)?(?:[a-zA-Z0-9_])+\.(?:jpg|jpeg|gif|png))$",0,1,0,0,0,1
"^(https?|ftp)(:\/\/)(([\w]{3,}\.[\w]+\.[\w]{2,6})|([\d]{3}\.[\d]{1,3}\.[\d]{3}\.[\d]{1,3}))(\:[0,9]+)*(\/?$|((\/[\w\W]+)+\.[\w]{3,4})?$)",0,1,0,0,0,1
"^(http|https|ftp)\://([a-zA-Z0-9\.\-]+(\:[a-zA-Z0-9\.&%\$\-]+)*@)?((25[0-5]|2[0-4][0-9]|[0-1]{1}[0-9]{2}|[1-9]{1}[0-9]{1}|[1-9])\.(25[0-5]|2[0-4][0-9]|[0-1]{1}[0-9]{2}|[1-9]{1}[0-9]{1}|[1-9]|0)\.(25[0-5]|2[0-4][0-9]|[0-1]{1}[0-9]{2}|[1-9]{1}[0-9]{1}|[1-9]|0)\.(25[0-5]|2[0-4][0-9]|[0-1]{1}[0-9]{2}|[1-9]{1}[0-9]{1}|[0-9])|([a-zA-Z0-9\-]+\.)*[a-zA-Z0-9\-]+\.[a-zA-Z]{2,4})(\:[0-9]+)?(/[^/][a-zA-Z0-9\.\,\?\\\\/\+&%\$#\=~_\-@]*)*$",1,0,0,0,1,2
"^(http|https|ftp)\://[a-zA-Z0-9\-\.]+\.[a-zA-Z]{2,3}(:[a-zA-Z0-9]*)?/?([a-zA-Z0-9\-\._\?\,\/\\\\\+&%\$#\=~])*$",0,0,0,0,1,1
"^(http|https|ftp)\:\/\/(((25[0-5]|2[0-4][0-9]|1[0-9][0-9]|[1-9][0-9]|[0-9])\.){3}(25[0-5]|2[0-4][0-9]|1[0-9][0-9]|[1-9][0-9]|[0-9])|([a-zA-Z0-9_\-\.])+\.(com|net|org|edu|int|mil|gov|arpa|biz|aero|name|coop|info|pro|museum|uk|me))((:[a-zA-Z0-9]*)?\/?([a-zA-Z0-9\-\._\?\,\/\\\\\+&%\$#\=~])*)$",0,1,0,0,0,1
"^(http|https|ftp)\:\/\/([a-zA-Z0-9\.\-]+(\:[a-zA-Z0-9\.&%\$\-]+)*@)?((25[0-5]|2[0-4][0-9]|[0-1]{1}[0-9]{2}|[1-9]{1}[0-9]{1}|[1-9])\.(25[0-5]|2[0-4][0-9]|[0-1]{1}[0-9]{2}|[1-9]{1}[0-9]{1}|[1-9]|0)\.(25[0-5]|2[0-4][0-9]|[0-1]{1}[0-9]{2}|[1-9]{1}[0-9]{1}|[1-9]|0)\.(25[0-5]|2[0-4][0-9]|[0-1]{1}[0-9]{2}|[1-9]{1}[0-9]{1}|[0-9])|([a-zA-Z0-9\-]+\.)*[a-zA-Z0-9\-]+\.[a-zA-Z]{2,4})(\:[0-9]+)?(\/[^\/][a-zA-Z0-9\.\,\?\\\\\/\+&%\$#\=~_\-@]*)*$",0,1,0,0,0,1
"^(http|https|ftp)\:\/\/[a-zA-Z0-9\-\.]+\.[a-zA-Z]{2,3}(:[a-zA-Z0-9]*)?\/?([a-zA-Z0-9\-\._\?\,\/\\\\\+&%\$#\=~])*$",0,1,0,0,0,1
"^(http|https|ftp)\:\/\/[a-zA-Z0-9\-\.]+\.[a-zA-Z]{2,3}(:[a-zA-Z0-9]*)?\/?([a-zA-Z0-9\-\._\?\,\/\\\\\+&%\$#\=~])*[^\.\,\)\(\s]$",0,1,0,0,0,1
"^(ht|f)tp(s?)\://(([a-zA-Z0-9\-\._]+(\.[a-zA-Z0-9\-\._]+)+)|localhost)(/?)([a-zA-Z0-9\-\.\?\,\/\\\\\+&%\$#_]*)?([\d\w\./\%\+\-\=\&\?\:\\\\\\\,\|\~\;]*)$",1,0,1,1,0,3
"^(ht|f)tp(s?)\://[a-zA-Z0-9\-\._]+(\.[a-zA-Z0-9\-\._]+){2,}(/?)([a-zA-Z0-9\-\.\?\,\/\\\\\+&%\$#_]*)?$",1,0,1,1,0,3
"^(ht|f)tp(s?)\:\/\/(([a-zA-Z0-9\-\._]+(\.[a-zA-Z0-9\-\._]+)+)|localhost)(\/?)([a-zA-Z0-9\-\.\?\,\/\\\\\+&%\$#_]*)?([\d\w\.\/\%\+\-\=\&\?\:\\\\\\\,\|\~\;]*)$",0,1,0,0,0,1
"^(ht|f)tp(s?)\:\/\/[a-zA-Z0-9\-\._]+(\.[a-zA-Z0-9\-\._]+){2,}(\/?)([a-zA-Z0-9\-\.\?\,\/\\\\\+&%\$#_]*)?$",0,1,0,0,0,1
"^(sip|sips):.*\@((\d{1,3}.\d{1,3}.\d{1,3}.\d{1,3})|([a-zA-Z\-\.]+\.[a-zA-Z]{2,5}))(:[\d]{1,5})?([\w\-?\@?\;?\,?\=\%\&]+)?",0,1,0,0,1,2
"^(smtp)\.([\w\-]+)\.[\w\-]{2,3}$",0,0,0,0,1,1
"^(user=([a-z0-9]+,)*(([a-z0-9]+){1});)?(group=([a-z0-9]+,)*(([a-z0-9]+){1});)?(level=[0-9]+;)?$",0,0,0,0,1,1
"^-?((([0-9]{1,3},)?([0-9]{3},)*?[0-9]{3})|([0-9]{1,3}))\.[0-9]*$",0,0,0,0,1,1
^-?\d*(\.\d+)?$,0,0,0,0,1,1
"^-?\d+([.,]?\d+)?$",0,1,0,0,0,1
^-?\d+(\.\d+)?$,0,0,0,0,1,1
"^-?\d{1,3}\.(\d{3}\.)*\d{3},\d\d$|^-?\d{1,3},\d\d$",0,0,0,0,1,1
^.*(([^\.][\.][wW][mM][aA])|([^\.][\.][mM][pP][3]))$,0,0,0,0,1,1
^.*(?:kumar).*$,0,1,0,0,0,1
"^.*(?=.{6,10})(?=.*[a-zA-Z].*[a-zA-Z].*[a-zA-Z].*[a-zA-Z])(?=.*\d.*\d).*$",0,1,1,0,0,2
"^.*(?=.{6,})(?=.*\d)(?=.*[a-z])(?=.*[A-Z])(?=.*[\W]).*$",0,1,0,0,0,1
"^.*(?=.{8,})(?=.*\d)(?=.*[a-z])(?=.*[A-Z])(^[a-zA-Z0-9@\$=!:.#%]+$)",0,1,0,0,0,1
^.*([^\.][\.](([gG][iI][fF])|([Jj][pP][Gg])|([Jj][pP][Ee][Gg])|([Bb][mM][pP])|([Pp][nN][Gg]))),0,0,0,0,1,1
^.*(yourdomain.com).*$,0,1,0,0,1,2
"^.*[_A-Za-z0-9]+[\t ]+[\*&]?[\t ]*[_A-Za-z0-9](::)?[_A-Za-z0-9:]+[\t ]*\(( *[ \[\]\*&A-Za-z0-9_]+ *,? *)*\).*$",1,1,1,1,0,4
"^.+@[^\.].*\.[a-z]{2,}$",0,1,0,0,0,1
^.+\@.+\..+$,0,1,0,1,0,2
"^.{0,0}",0,0,0,0,1,1
"^/{1}(((/{1}\.{1})?[a-zA-Z0-9 ]+/?)+(\.{1}[a-zA-Z0-9]{2,4})?)$",0,0,1,1,0,2
"^0$|^0\.{1}(\d{1,2})$|^[1-9]{1}[0-9]*\.?(\d{1,2})$|^[1-9]+[0-9]*$",0,1,0,0,0,1
"^0$|^[1-9][0-9]*$|^[1-9][0-9]{0,2}(,[0-9]{3})$",0,0,0,0,1,1
"^0*(\d{1,3}(\.?\d{3})*)\-?([\dkK])$",0,1,0,1,1,3
"^100$|^100.00$|^\d{0,2}(\.\d{1,2})? *%?$",0,0,0,0,1,1
"^100$|^\d{0,2}(\.\d{1,2})? *%?$",0,0,0,0,1,1
"^100$|^\s*(\d{0,2})((\.|\,)(\d*))?\s*\%?\s*$",0,1,1,1,0,3
"^100(\.0{0,2})? *%?$|^\d{1,2}(\.\d{1,2})? *%?$",0,0,0,0,1,1
^3(?:[47]\d([ -]?)\d{4}(?:\1\d{4}){2}|0[0-5]\d{11}|[68]\d{12})$|^4(?:\d\d\d)?([ -]?)\d{4}(?:\2\d{4}){2}$|^6011([ -]?)\d{4}(?:\3\d{4}){2}$|^5[1-5]\d\d([ -]?)\d{4}(?:\4\d{4}){2}$|^2014\d{11}$|^2149\d{11}$|^2131\d{11}$|^1800\d{11}$|^3\d{15}$,0,1,0,0,0,1
"^<\!\-\-(.*)+(/){0,1}\-\->$",1,0,1,1,1,4
"^<\!\-\-(.*)+(\/){0,1}\-\->$",0,1,0,0,0,1
^<\s*(td|TD)\s*(\w|\W)*\s*>(\w|\W)*</(td|TD)>$,0,0,0,1,0,1
^<\s*(td|TD)\s*(\w|\W)*\s*>(\w|\W)*<\/(td|TD)>$,0,1,0,0,0,1
